queue_name,queue_slug,scenario_id,metric,n,mean,std,ci95_low,ci95_high
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,p50_system_time,30,0.0032656343323720213,1.3685809237234316e-05,0.0032607369284332168,0.003270531736310826
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,p95_system_time,30,0.013275302731854425,5.48981394365259e-05,0.013255657684955919,0.013294947778752932
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,p99_system_time,30,0.019981186780758272,0.00012612734156956047,0.01993605269122901,0.020026320870287533
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,mean_waiting_time_high,30,0.000560393860171721,1.2957171338448849e-05,0.0005557571959563495,0.0005650305243870926
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,mean_waiting_time_low,30,0.0005581366733073296,9.89263312402292e-06,0.0005545966400080981,0.000561676706606561
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,mean_system_time_high,30,0.004564894712726481,2.2069629509547695e-05,0.004556997197233283,0.004572792228219679
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,mean_system_time_low,30,0.004556058040187904,1.7130000263070148e-05,0.004549928148319191,0.004562187932056617
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,little_law_error_abs,30,9.936043599563978e-06,1.4967198763784771e-05,4.580100307646252e-06,1.5291986891481703e-05
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,little_law_error_rel,30,1.2464994613364443e-05,1.8865895863797296e-05,5.713920481696253e-06,1.9216068745032633e-05
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,mean_residence_time_admitted,30,0.004558705322743755,1.4387420826112665e-05,0.004553556850322311,0.004563853795165199
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,departed_admitted_total,30,157542.5,522.855867922212,157355.39843058583,157729.60156941417
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,admitted_departure_rate,30,175.0472222222222,0.5809509643580153,174.8393315895398,175.25511285490458
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_70,little_law_error_admitted,30,9.936043599563978e-06,1.4967198763784771e-05,4.580100307646252e-06,1.5291986891481703e-05
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,lambda_rate,30,225.0,0.0,225.0,225.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,mu_rate,30,250.0,0.0,250.0,250.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,rho,30,0.8999999999999996,4.516810283266961e-16,0.8999999999999995,0.8999999999999997
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,p_high,30,0.3,0.0,0.3,0.3
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,servers,30,2.0,0.0,2.0,2.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,sim_time,30,1000.0,0.0,1000.0,1000.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,warmup_time,30,100.0,0.0,100.0,100.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,measured_time,30,900.0,0.0,900.0,900.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,arrivals_total,30,202516.36666666667,455.74368804779107,202353.28088238888,202679.45245094446
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,arrivals_high,30,60769.3,227.5390303768292,60687.87620369518,60850.723796304825
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,arrivals_low,30,141747.06666666668,384.03797704926524,141609.64044152724,141884.49289180612
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,accepted_total,30,202516.36666666667,455.74368804779107,202353.28088238888,202679.45245094446
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_90,accepted_high,30,60769.3,227.5390303768292,60687.87620369518,60850.723796304825
